,La Paz,La Paz,La Paz,La Paz,La Paz,Cochabamba,Cochabamba,Cochabamba,Cochabamba,Cochabamba,Santa Cruz,Santa Cruz,Santa Cruz,Santa Cruz,Santa Cruz,Oruro,Oruro,Oruro,Oruro,Oruro,Potosi,Potosi,Potosi,Potosi,Potosi,Tarija,Tarija,Tarija,Tarija,Tarija,Chuquisaca,Chuquisaca,Chuquisaca,Chuquisaca,Chuquisaca,Beni,Beni,Beni,Beni,Beni,Pando,Pando,Pando,Pando,Pando
,Primera,Segunda,Tercera,Unica,Anual,Primera,Segunda,Tercera,Unica,Anual,Primera,Segunda,Tercera,Unica,Anual,Primera,Segunda,Tercera,Unica,Anual,Primera,Segunda,Tercera,Unica,Anual,Primera,Segunda,Tercera,Unica,Anual,Primera,Segunda,Tercera,Unica,Anual,Primera,Segunda,Tercera,Unica,Anual,Primera,Segunda,Tercera,Unica,Anual
2021-02-02,12,0,0,0,,278,0,0,0,,647,0,0,0,,26,0,0,0,,138,0,0,0,,90,0,0,0,,122,0,0,0,,6,0,0,0,,270,0,0,0,
2021-02-03,361,0,0,0,,687,0,0,0,,1264,0,0,0,,106,0,0,0,,203,0,0,0,,200,0,0,0,,303,0,0,0,,48,0,0,0,,388,0,0,0,
2021-02-04,1030,0,0,0,,1044,0,0,0,,1393,0,0,0,,195,0,0,0,,293,0,0,0,,362,0,0,0,,304,0,0,0,,63,0,0,0,,488,0,0,0,
2021-02-05,1783,0,0,0,,1369,0,0,0,,1638,0,0,0,,300,0,0,0,,396,0,0,0,,711,0,0,0,,529,0,0,0,,154,0,0,0,,550,0,0,0,
2021-02-06,1859,0,0,0,,1369,0,0,0,,1638,0,0,0,,412,0,0,0,,396,0,0,0,,712,0,0,0,,530,0,0,0,,170,0,0,0,,550,0,0,0,
2021-02-07,1859,0,0,0,,1369,0,0,0,,1638,0,0,0,,499,0,0,0,,396,0,0,0,,712,0,0,0,,530,0,0,0,,199,0,0,0,,550,0,0,0,
2021-02-08,1938,0,0,0,,1525,0,0,0,,1879,0,0,0,,700,0,0,0,,432,0,0,0,,783,0,0,0,,690,0,0,0,,408,0,0,0,,550,0,0,0,
2021-02-09,1987,0,0,0,,1666,0,0,0,,2200,0,0,0,,715,0,0,0,,463,0,0,0,,825,0,0,0,,776,0,0,0,,570,0,0,0,,550,0,0,0,
2021-02-10,2006,0,0,0,,1674,0,0,0,,2218,0,0,0,,715,0,0,0,,816,0,0,0,,825,0,0,0,,776,0,0,0,,587,0,0,0,,550,0,0,0,
2021-02-11,2006,0,0,0,,1674,0,0,0,,2218,0,0,0,,715,0,0,0,,816,0,0,0,,825,0,0,0,,776,0,0,0,,587,0,0,0,,550,0,0,0,
2021-02-12,2006,0,0,0,,1674,0,0,0,,2218,0,0,0,,715,0,0,0,,816,0,0,0,,825,0,0,0,,776,0,0,0,,587,0,0,0,,550,0,0,0,
2021-02-13,2006,0,0,0,,1674,0,0,0,,2218,0,0,0,,715,0,0,0,,816,0,0,0,,825,0,0,0,,776,0,0,0,,587,0,0,0,,550,0,0,0,
2021-02-14,2006,0,0,0,,1674,0,0,0,,2218,0,0,0,,715,0,0,0,,816,0,0,0,,825,0,0,0,,776,0,0,0,,587,0,0,0,,550,0,0,0,
2021-02-15,2006,0,0,0,,1674,0,0,0,,2218,0,0,0,,715,0,0,0,,816,0,0,0,,825,0,0,0,,776,0,0,0,,587,0,0,0,,550,0,0,0,
2021-02-16,2006,0,0,0,,1674,0,0,0,,2218,0,0,0,,715,0,0,0,,816,0,0,0,,825,0,0,0,,776,0,0,0,,587,0,0,0,,550,0,0,0,
2021-02-17,2006,0,0,0,,1674,0,0,0,,2218,0,0,0,,715,0,0,0,,816,0,0,0,,825,0,0,0,,776,0,0,0,,587,0,0,0,,550,0,0,0,
2021-02-18,2006,0,0,0,,1674,0,0,0,,2218,0,0,0,,715,0,0,0,,816,0,0,0,,825,0,0,0,,776,0,0,0,,587,0,0,0,,550,0,0,0,
2021-02-19,2006,0,0,0,,1674,0,0,0,,2218,0,0,0,,715,0,0,0,,816,0,0,0,,825,0,0,0,,776,0,0,0,,587,0,0,0,,550,0,0,0,
2021-02-20,2009,12,0,0,,1674,0,0,0,,2218,0,0,0,,715,0,0,0,,826,0,0,0,,825,0,0,0,,881,0,0,0,,603,0,0,0,,550,0,0,0,
2021-02-21,2009,12,0,0,,1674,0,0,0,,2218,0,0,0,,715,0,0,0,,826,0,0,0,,825,0,0,0,,881,0,0,0,,603,0,0,0,,550,0,0,0,
2021-02-22,2009,12,0,0,,1674,24,0,0,,2218,0,0,0,,715,0,0,0,,826,54,0,0,,825,25,0,0,,881,10,0,0,,603,0,0,0,,550,85,0,0,
2021-02-23,2009,31,0,0,,1674,166,0,0,,2218,244,0,0,,715,25,0,0,,826,123,0,0,,825,74,0,0,,881,122,0,0,,603,6,0,0,,550,239,0,0,
2021-02-24,2009,264,0,0,,1674,588,0,0,,2218,619,0,0,,715,99,0,0,,826,173,0,0,,825,224,0,0,,881,276,0,0,,603,42,0,0,,550,349,0,0,
2021-02-25,2043,1918,0,0,,1674,1320,0,0,,3629,1664,0,0,,917,281,0,0,,826,265,0,0,,856,401,0,0,,881,299,0,0,,603,43,0,0,,550,439,0,0,
2021-02-26,2043,1918,0,0,,1674,1320,0,0,,3629,1664,0,0,,917,281,0,0,,826,265,0,0,,856,401,0,0,,881,299,0,0,,603,43,0,0,,550,439,0,0,
2021-02-27,3717,1918,0,0,,1674,1320,0,0,,7453,1664,0,0,,4063,402,0,0,,827,365,0,0,,1221,672,0,0,,1875,524,0,0,,649,221,0,0,,733,515,0,0,
2021-02-28,3717,1918,0,0,,1674,1320,0,0,,7453,1664,0,0,,4063,402,0,0,,827,365,0,0,,1221,672,0,0,,1875,524,0,0,,649,221,0,0,,733,515,0,0,
2021-03-01,3717,1918,0,0,,1674,1320,0,0,,7453,1664,0,0,,4063,402,0,0,,827,365,0,0,,1221,672,0,0,,1875,524,0,0,,649,221,0,0,,733,515,0,0,
2021-03-02,12047,1918,0,0,,4749,1625,0,0,,11036,1810,0,0,,5571,697,0,0,,1533,566,0,0,,3462,795,0,0,,5405,767,0,0,,1448,469,0,0,,1204,515,0,0,
2021-03-03,12047,1918,0,0,,4749,1625,0,0,,11036,1810,0,0,,5571,697,0,0,,1533,566,0,0,,3462,795,0,0,,5405,767,0,0,,1448,469,0,0,,1204,515,0,0,
2021-03-04,12047,1918,0,0,,4749,1625,0,0,,11036,1810,0,0,,5571,697,0,0,,1533,566,0,0,,3462,795,0,0,,5405,767,0,0,,1448,469,0,0,,1204,515,0,0,
2021-03-05,12047,1918,0,0,,4749,1625,0,0,,11036,1810,0,0,,5571,697,0,0,,1533,566,0,0,,3462,795,0,0,,5405,767,0,0,,1448,469,0,0,,1204,515,0,0,
2021-03-06,23147,1918,0,0,,16364,1664,0,0,,24235,2147,0,0,,6149,700,0,0,,4995,721,0,0,,6516,803,0,0,,8577,823,0,0,,4861,486,0,0,,1553,523,0,0,
2021-03-07,23589,1918,0,0,,16435,1664,0,0,,24295,2147,0,0,,6151,700,0,0,,5028,721,0,0,,6519,803,0,0,,8629,823,0,0,,4921,486,0,0,,1553,523,0,0,
2021-03-08,24431,1918,0,0,,17494,1664,0,0,,26242,2147,0,0,,6436,700,0,0,,5197,740,0,0,,6703,803,0,0,,8961,823,0,0,,5170,507,0,0,,1602,528,0,0,
2021-03-09,25568,1918,0,0,,18542,1664,0,0,,29448,2148,0,0,,6611,700,0,0,,5603,774,0,0,,7044,805,0,0,,9272,823,0,0,,5448,510,0,0,,1674,528,0,0,
2021-03-10,27254,1918,0,0,,20285,1664,0,0,,31858,2154,0,0,,6821,700,0,0,,6035,776,0,0,,7559,805,0,0,,9721,823,0,0,,5719,510,0,0,,1759,528,0,0,
2021-03-11,28436,1918,0,0,,21453,1664,0,0,,33224,2158,0,0,,6966,700,0,0,,6321,788,0,0,,7992,810,0,0,,10247,861,0,0,,5881,511,0,0,,1828,528,0,0,
2021-03-12,29585,1918,0,0,,22558,1664,0,0,,34211,2159,0,0,,7109,700,0,0,,6596,788,0,0,,8482,810,0,0,,10676,869,0,0,,6016,511,0,0,,1966,532,0,0,
2021-03-13,29871,1918,0,0,,22732,1664,0,0,,34241,2159,0,0,,7109,700,0,0,,6596,788,0,0,,8568,810,0,0,,10723,869,0,0,,6022,511,0,0,,1974,532,0,0,
2021-03-14,30149,1918,0,0,,22822,1664,0,0,,34258,2159,0,0,,7109,700,0,0,,6603,788,0,0,,8568,810,0,0,,10762,869,0,0,,6022,511,0,0,,1974,532,0,0,
2021-03-15,31210,1918,0,0,,23429,1664,0,0,,35021,2159,0,0,,7221,706,0,0,,6796,788,0,0,,8964,810,0,0,,10913,869,0,0,,6172,550,0,0,,2088,532,0,0,
2021-03-16,32567,1918,0,0,,24375,1664,0,0,,35892,2159,0,0,,7273,706,0,0,,6971,799,0,0,,9362,810,0,0,,11166,869,0,0,,6303,550,0,0,,2123,532,0,0,
2021-03-17,33655,1918,0,0,,25442,1664,0,0,,36578,2159,0,0,,7344,706,0,0,,7164,809,0,0,,10116,810,0,0,,11599,869,0,0,,6435,594,0,0,,2199,532,0,0,
2021-03-18,34558,1919,0,0,,26126,1664,0,0,,37537,3046,0,0,,7450,846,0,0,,7416,810,0,0,,10738,846,0,0,,12086,869,0,0,,6592,597,0,0,,2313,532,0,0,
2021-03-19,35465,2938,0,0,,28861,1664,0,0,,38312,5711,0,0,,7529,1987,0,0,,7529,819,0,0,,11082,1054,0,0,,12293,1637,0,0,,6636,597,0,0,,2338,532,0,0,
2021-03-20,35589,3275,0,0,,28861,1664,0,0,,38316,5763,0,0,,7607,2924,0,0,,7555,819,0,0,,11214,1086,0,0,,12340,1864,0,0,,6666,645,0,0,,2338,532,0,0,
2021-03-21,35628,3425,0,0,,28861,1664,0,0,,38316,5763,0,0,,7668,3574,0,0,,7572,819,0,0,,11387,1107,0,0,,12350,1973,0,0,,6698,645,0,0,,2338,532,0,0,
2021-03-22,36625,6068,0,0,,29457,1978,0,0,,39000,8198,0,0,,7803,4458,0,0,,7693,939,0,0,,11566,1758,0,0,,12504,3262,0,0,,6772,823,0,0,,2375,751,0,0,
2021-03-23,37388,10444,0,0,,29457,4191,0,0,,39757,10415,0,0,,7938,4931,0,0,,7851,1384,0,0,,11826,2982,0,0,,12742,5553,0,0,,6879,1336,0,0,,2419,906,0,0,
2021-03-24,38185,14336,0,0,,31956,7689,0,0,,40458,13937,0,0,,8096,5201,0,0,,8068,2167,0,0,,11968,3790,0,0,,12959,7202,0,0,,6998,1966,0,0,,2511,1009,0,0,
2021-03-25,39037,16936,0,0,,34754,11199,0,0,,41403,17734,0,0,,8386,5490,0,0,,8272,3131,0,0,,12035,4816,0,0,,13093,8158,0,0,,7097,2792,0,0,,2660,1185,0,0,
2021-03-26,39887,19843,0,0,,38143,14673,0,0,,42645,22134,0,0,,8537,5802,0,0,,8564,3998,0,0,,12134,5621,0,0,,13278,8646,0,0,,7290,3902,0,0,,2786,1288,0,0,
2021-03-27,40116,20371,0,0,,38515,15460,0,0,,42669,22478,0,0,,8555,5871,0,0,,8622,4147,0,0,,12187,5906,0,0,,13293,8693,0,0,,8056,4095,0,0,,2786,1294,0,0,
2021-03-28,40217,20565,0,0,,38603,15530,0,0,,42813,22480,0,0,,8555,5871,0,0,,8632,4174,0,0,,12187,5911,0,0,,13293,8708,0,0,,8059,4185,0,0,,2810,1294,0,0,
2021-03-29,41146,22467,0,0,,40727,16456,0,0,,43887,24600,0,0,,8648,6200,0,0,,8826,4568,0,0,,12209,6105,0,0,,13375,9004,0,0,,8811,4537,0,0,,2855,1389,0,0,
2021-03-30,42561,23971,0,0,,43424,17701,0,0,,45214,27382,0,0,,8779,6435,0,0,,9051,4862,0,0,,12320,6457,0,0,,13422,9252,0,0,,9302,4826,0,0,,2888,1480,0,0,
2021-03-31,43781,25536,0,0,,45948,19200,0,0,,47560,29760,0,0,,9067,6584,0,0,,9419,5106,0,0,,12394,6993,0,0,,13422,9497,0,0,,10023,5061,0,0,,3266,1568,0,0,
2021-04-01,45103,27106,0,0,,48106,20569,0,0,,49555,31046,0,0,,9224,6746,0,0,,9855,5304,0,0,,12493,7522,0,0,,13612,9859,0,0,,11148,5220,0,0,,4007,1640,0,0,
2021-04-02,45294,27249,0,0,,48220,20767,0,0,,49938,31129,0,0,,9228,6753,0,0,,9897,5329,0,0,,12496,7549,0,0,,13615,10264,0,0,,11215,5230,0,0,,4194,1698,0,0,
2021-04-03,45347,27467,0,0,,48295,21075,0,0,,50158,31157,0,0,,9263,6762,0,0,,9920,5344,0,0,,12503,7674,0,0,,13615,10270,0,0,,11595,5242,0,0,,4419,1701,0,0,
2021-04-04,45476,27791,0,0,,48453,21083,0,0,,50592,31167,0,0,,9271,6762,0,0,,9951,5359,0,0,,12503,7681,0,0,,13655,10282,0,0,,11616,5242,0,0,,4486,1711,0,0,
2021-04-05,46880,29830,0,0,,52450,22430,0,0,,52487,32438,0,0,,9708,6960,0,0,,10467,5716,0,0,,12559,8453,0,0,,13773,10496,0,0,,12725,5565,0,0,,4877,1819,0,0,
2021-04-06,48345,31096,0,0,,57183,23308,0,0,,55735,33550,0,0,,10420,7051,0,0,,11636,5874,0,0,,12775,9153,0,0,,13971,10714,0,0,,14000,5669,0,0,,5491,1953,0,0,
2021-04-07,50337,32002,0,0,,61359,24277,0,0,,59476,34408,0,0,,12193,7155,0,0,,13265,6038,0,0,,13354,9845,0,0,,14601,11162,0,0,,15185,5793,0,0,,5993,2012,0,0,
2021-04-08,52756,33050,0,0,,64915,25177,0,0,,62404,35356,0,0,,14343,7273,0,0,,16173,6277,0,0,,14569,10290,0,0,,15469,11610,0,0,,16452,5936,0,0,,6651,2103,0,0,
2021-04-09,55850,34345,0,0,,67801,25787,0,0,,65778,36228,0,0,,16725,7357,0,0,,18667,6482,0,0,,15984,10736,0,0,,16923,11967,0,0,,17728,6002,0,0,,7345,2137,0,0,
2021-04-10,56865,34509,0,0,,68510,25849,0,0,,66235,36257,0,0,,17530,7379,0,0,,19084,6551,0,0,,16293,10787,0,0,,17143,12018,0,0,,17861,6011,0,0,,7483,2137,0,0,
2021-04-11,57290,34536,0,0,,68893,25880,0,0,,66714,36293,0,0,,18112,7380,0,0,,19162,6578,0,0,,16367,10789,0,0,,17345,12018,0,0,,17907,6045,0,0,,7563,2146,0,0,
2021-04-12,60740,35155,0,0,,71100,26521,0,0,,70452,36847,0,0,,18791,7491,0,0,,19877,6809,0,0,,17125,11015,0,0,,18156,12235,0,0,,18817,6176,0,0,,7933,2177,0,0,
2021-04-13,64717,35727,0,0,,73243,28009,0,0,,73921,37530,0,0,,19732,7660,0,0,,20729,7018,0,0,,18069,11227,0,0,,18875,12533,0,0,,19892,6263,0,0,,8523,2228,0,0,
2021-04-14,68589,36538,0,0,,75297,30437,0,0,,77537,38279,0,0,,20576,7824,0,0,,21543,7269,0,0,,18853,11338,0,0,,19905,12843,0,0,,20875,6376,0,0,,9962,2313,0,0,
2021-04-15,72698,37312,0,0,,77227,33396,0,0,,81014,39206,0,0,,21395,8001,0,0,,22290,7534,0,0,,19082,11359,0,0,,21626,13135,0,0,,21882,6474,0,0,,11381,2403,0,0,
2021-04-16,77338,38212,0,0,,78766,36588,0,0,,86029,40283,0,0,,22257,8217,0,0,,23047,7786,0,0,,19466,11585,0,0,,22831,13305,0,0,,22910,6650,0,0,,12689,2537,0,0,
2021-04-17,78373,38422,0,0,,79009,36892,0,0,,86371,40342,0,0,,23410,8241,0,0,,23201,7815,0,0,,19569,11652,0,0,,24294,13307,0,0,,23029,6670,0,0,,13227,2550,0,0,
2021-04-18,78773,38513,0,0,,79226,36943,0,0,,86799,40342,0,0,,24196,8242,0,0,,23343,7844,0,0,,19583,11670,0,0,,24701,13307,0,0,,23086,6678,0,0,,13432,2552,0,0,
2021-04-19,82619,39442,0,0,,80272,39171,0,0,,90180,42002,0,0,,24628,8337,0,0,,23795,8013,0,0,,20069,11746,0,0,,25488,13425,0,0,,24126,6761,0,0,,14712,2608,0,0,
2021-04-20,87229,40619,0,0,,81786,40635,0,0,,93117,44221,0,0,,24948,8456,0,0,,24329,8340,0,0,,20819,11823,0,0,,26531,13480,0,0,,25571,6883,0,0,,15757,2667,0,0,
2021-04-21,91518,41704,0,0,,83122,41405,0,0,,96503,47107,0,0,,25009,8723,0,0,,24846,8636,0,0,,21576,11895,0,0,,27463,13572,0,0,,26781,6980,0,0,,16825,2701,0,0,
2021-04-22,96144,42861,0,0,,85512,42306,0,0,,100428,50050,0,0,,26709,8874,0,0,,25308,8987,0,0,,22947,11997,0,0,,28010,13698,0,0,,28058,7166,0,0,,18022,2717,0,0,
2021-04-23,101417,43210,0,0,,88322,42517,0,0,,104522,50963,0,0,,30613,8926,0,0,,26456,9086,0,0,,24251,12100,0,0,,31665,13723,0,0,,29929,7198,0,0,,19468,2752,0,0,
